Income,Customer Lifetime Value,Months_In_Program,Months_Since_Enrollment,TotalFlights,TotalFlightsWithCompanions,TotalPoints,TotalPointsRedeemed,NumFlights_Max,NumFlightsWithCompanions_Max,Ratio_Flights_Companions,Ratio_Points_Redeemed,MeanDistancePerFlight,PropNrFlights,PropNrFlightsWithCompanions,PropCLV,PropPoints,PropPointsRedem,DiversitySeason,Recency_Months,cluster_labels
80681.0,3008.1,35,49,200,42.8,44802.0,14263.4,17,7.0,0.214,0.31836525155127005,2110.225,5.714285714285714,1.2228571428571429,85.94571428571429,1280.057142857143,407.5257142857143,4.0,0.0,0
75007.0,3985.55,35,35,225,59.8,46315.29,9601.1,18,9.0,0.2657777777777778,0.20729871280089146,1951.3675555555556,6.428571428571429,1.7085714285714284,113.87285714285714,1323.294,274.31714285714287,4.0,0.0,0
76522.0,5705.55,35,60,186,60.2,44428.32,7353.0,20,7.0,0.32365591397849464,0.16550254432308042,2389.0548387096774,5.314285714285714,1.72,163.0157142857143,1269.3805714285713,210.0857142857143,4.0,0.0,0
16916.0,7155.34,35,47,159,40.1,29110.42,11878.5,15,8.0,0.2522012578616352,0.40804976362415935,1831.108176100629,4.542857142857143,1.1457142857142857,204.4382857142857,831.7262857142856,339.3857142857143,4.0,2.0,0
0.0,4152.65,25,25,94,11.0,23798.61,0.0,18,4.0,0.11702127659574468,0.0,2532.2882978723405,3.76,0.44,166.106,951.9444,0.0,4.0,0.0,0
0.0,35227.3,35,42,201,42.2,34962.88,5854.0,20,6.0,0.20995024875621893,0.16743471933662216,1557.192039800995,5.742857142857143,1.2057142857142857,1033.7437142857143,998.9394285714285,167.25714285714287,4.0,0.0,0
77739.0,3985.4,35,68,153,54.3,40125.69,12178.0,15,7.0,0.3549019607843137,0.3034963386299401,2622.9732026143793,4.371428571428571,1.5514285714285714,113.86857142857143,1146.4482857142857,347.9428571428571,4.0,0.0,0
75638.0,9429.08,35,55,216,59.4,37047.95,7581.0,18,7.0,0.27499999999999997,0.2046267067408588,1715.5578703703704,6.171428571428572,1.697142857142857,269.4022857142857,1058.512857142857,216.6,4.0,0.0,0
0.0,2659.71,35,51,210,66.7,40534.41,20696.0,15,6.0,0.31761904761904763,0.5105785430206089,1930.7004761904761,6.0,1.9057142857142857,75.99171428571428,1158.1260000000002,591.3142857142857,4.0,0.0,0
62989.0,8395.27,35,72,154,65.0,33062.23,23828.0,13,10.0,0.42207792207792205,0.7207015376760733,1953.2837662337663,4.4,1.8571428571428572,239.86485714285715,944.6351428571429,680.8,4.0,0.0,0
23203.0,35227.3,35,35,196,57.6,33385.38,15167.0,21,9.0,0.2938775510204082,0.4543006549573496,1703.8255102040816,5.6,1.6457142857142857,1236.8714285714286,953.8679999999999,433.34285714285716,4.0,0.0,0
0.0,7261.62,7,7,21,4.0,4171.0,0.0,10,4.0,0.19047619047619047,0.0,1987.3809523809523,3.0,0.5714285714285714,1037.3742857142856,595.8571428571429,0.0,3.0,0.0,2
0.0,6081.48,35,42,147,40.4,31257.97,12268.3,15,7.0,0.2748299319727891,0.39248550049795294,2126.787074829932,4.2,1.1542857142857141,173.75657142857142,893.0848571428572,350.5228571428571,4.0,0.0,0
51193.0,4100.47,35,62,267,71.6,47936.73,8776.7,21,9.0,0.2681647940074906,0.18308925118588606,1795.6940074906367,7.628571428571429,2.0457142857142854,117.15628571428572,1369.6208571428572,250.76285714285717,4.0,0.0,0
56168.0,3570.76,35,63,175,47.5,35033.33,4354.8,18,10.0,0.2714285714285714,0.12430448375875203,2002.2417142857141,5.0,1.3571428571428572,102.0217142857143,1000.9522857142857,124.42285714285715,4.0,0.0,0
40658.0,3544.54,35,35,210,67.1,34679.59,11775.0,18,11.0,0.3195238095238095,0.3395368861050549,1651.7804761904763,6.0,1.917142857142857,101.27257142857142,990.8454285714284,336.42857142857144,4.0,0.0,0
76763.0,8595.73,35,70,135,37.7,24191.2,10444.3,18,8.0,0.27925925925925926,0.43173964086113953,1792.2,3.857142857142857,1.0771428571428572,245.5922857142857,691.1771428571428,298.4085714285714,4.0,1.0,0
37722.0,9075.77,35,75,120,33.5,32758.04,7814.7,12,7.0,0.2791666666666667,0.23855822875849714,2730.3616666666667,3.4285714285714284,0.9571428571428572,259.3077142857143,935.9440000000001,223.27714285714285,4.0,0.0,0
0.0,7685.65,2,2,8,0.0,1607.0,0.0,7,0.0,0.0,0.0,2296.5714285714284,7.0,0.0,4437.67999999997,1607.0,0.0,1.0,0.0,2
17193.0,2506.26,35,35,209,53.2,41847.85,17724.4,20,6.0,0.2545454545454546,0.42354386187104004,1808.3363636363636,5.9714285714285715,1.52,71.60742857142857,1195.652857142857,506.4114285714286,4.0,0.0,0
0.0,14032.59,4,4,31,11.0,6348.0,3610.0,15,9.0,0.3548387096774194,0.568683049779458,2048.4193548387098,7.75,2.75,3508.1475,1587.0,902.5,2.0,0.0,3
26277.0,4720.61,35,38,220,44.4,35459.8,13069.0,17,8.0,0.2018181818181818,0.3685581982977907,1612.1727272727273,6.285714285714286,1.2685714285714285,134.87457142857141,1013.137142857143,373.4,4.0,0.0,0
0.0,4737.87,30,30,204,45.5,38152.73,3101.0,17,7.0,0.22303921568627452,0.08127858740383714,1870.5848039215687,6.8,1.5166666666666666,157.929,1271.7576666666669,103.36666666666666,4.0,0.0,0
37940.0,5209.95,35,35,171,30.5,41818.28,14291.1,12,7.0,0.1783625730994152,0.341742893299294,2445.9578947368423,4.885714285714286,0.8714285714285714,148.85571428571427,1194.808,408.31714285714287,4.0,1.0,0
43817.0,12302.76,35,43,150,44.7,29593.25,12194.7,11,6.0,0.29800000000000004,0.41207707838780805,1836.6233333333332,4.285714285714286,1.2771428571428571,351.5074285714286,845.5214285714286,348.42,4.0,0.0,0
22520.0,5498.94,35,35,191,44.7,38132.63,26039.5,21,9.0,0.23403141361256546,0.6828666158090854,1996.8287958115184,5.457142857142857,1.2771428571428571,157.1125714285714,1089.5037142857143,743.9857142857143,4.0,5.0,0
26486.0,14754.36,35,55,171,34.6,37583.25,23909.0,14,7.0,0.2023391812865497,0.6361610557894807,2167.0789473684213,4.885714285714286,0.9885714285714287,421.55314285714286,1073.807142857143,683.1142857142858,4.0,1.0,0
25226.0,5090.45,35,78,189,57.7,55727.4,2192.0,15,8.0,0.3052910052910053,0.03933433104720478,2948.978835978836,5.4,1.6485714285714286,145.44142857142856,1592.2114285714285,62.628571428571426,4.0,0.0,0
58577.0,4428.03,35,35,154,27.8,41775.13,15604.0,18,5.0,0.18051948051948052,0.373523673056194,2681.5344155844155,4.4,0.7942857142857143,126.51514285714285,1193.5751428571427,445.8285714285714,4.0,1.0,0
57125.0,5431.21,35,45,235,29.9,48686.8,16314.8,16,7.0,0.12723404255319148,0.3350969872737579,1909.1744680851064,6.714285714285714,0.8542857142857142,155.17742857142858,1391.0514285714287,466.13714285714286,4.0,0.0,0
55366.0,6545.8,35,73,245,60.1,41396.29,0.0,18,7.0,0.2453061224489796,0.0,1616.1628571428573,7.0,1.717142857142857,187.02285714285713,1182.751142857143,0.0,4.0,0.0,0
36094.0,7834.15,9,9,44,15.0,14078.0,0.0,11,7.0,0.3409090909090909,0.0,3199.9545454545455,4.888888888888889,1.6666666666666667,870.4611111111111,1564.2222222222222,0.0,4.0,0.0,3
16154.0,18534.61,35,68,188,49.8,37767.46,9384.0,15,6.0,0.26489361702127656,0.24846786095755446,2009.359574468085,5.371428571428571,1.4228571428571428,529.5602857142858,1079.0702857142858,268.1142857142857,4.0,0.0,0
55067.0,13014.23,7,7,40,14.0,9219.0,9219.0,14,8.0,0.35,1.2416748020392667,2304.875,5.714285714285714,2.0,1859.1757142857143,1317.0,1169.1125333333316,2.0,1.0,3
62530.0,3824.43,2,2,21,4.0,1474.02,0.0,16,3.0,0.19047619047619047,0.0,816.7650931677019,9.625,2.0,1912.215,250.5,0.0,2.0,0.0,2
0.0,6423.74,35,51,184,40.8,42058.83,17929.2,17,7.0,0.2217391304347826,0.4262886057458089,2167.7570652173913,5.257142857142857,1.1657142857142857,183.53542857142855,1201.6808571428571,512.2628571428571,4.0,0.0,0
28855.0,3945.24,35,39,196,78.9,43693.43,34428.2,16,7.0,0.4025510204081633,0.7879491264476146,2229.659693877551,5.6,2.2542857142857144,112.72114285714285,1248.3837142857144,983.6628571428571,4.0,2.0,0
37388.0,9192.59,33,33,252,74.9,40839.68,0.0,16,8.0,0.2972222222222222,0.0,1620.979365079365,7.636363636363637,2.26969696969697,278.56333333333333,1237.5660606060605,0.0,4.0,0.0,0
29697.0,2571.26,35,77,206,68.5,49344.19,27064.3,20,8.0,0.3325242718446602,0.5484799730221531,2395.785922330097,5.885714285714286,1.957142857142857,73.46457142857143,1409.834,773.2657142857142,4.0,0.0,0
53305.0,4883.12,34,34,186,28.5,43624.57,0.0,16,8.0,0.1532258064516129,0.0,2345.708064516129,5.470588235294118,0.8382352941176471,143.62117647058824,1283.0755882352942,0.0,4.0,0.0,0
36529.0,4762.16,35,40,189,80.6,44819.0,34861.50999999997,18,9.0,0.4264550264550264,0.8856221691693255,2371.714285714286,5.4,2.3028571428571425,136.0617142857143,1280.5428571428572,1134.0771428571427,4.0,0.0,0
97750.0,15695.54,35,38,178,55.4,35314.6,20564.5,15,8.0,0.3112359550561798,0.5823228919483726,1904.9719101123596,5.085714285714285,1.5828571428571427,448.444,1008.9885714285714,587.5571428571428,4.0,2.0,0
66825.0,24967.76,30,30,182,16.0,44931.229999999996,3852.0,19,5.0,0.08791208791208792,0.08573101604385192,2103.706593406593,6.066666666666666,0.5333333333333333,832.2586666666666,1497.7076666666665,128.4,4.0,0.0,0
0.0,2659.71,34,34,136,16.4,47303.75,0.0,13,5.0,0.12058823529411763,0.0,3478.5625,4.0,0.48235294117647054,78.22676470588236,1391.2867647058824,0.0,4.0,0.0,0
0.0,6947.52,10,10,63,9.0,14144.0,4143.0,18,5.0,0.14285714285714285,0.29291572398190047,2245.5396825396824,6.3,0.9,694.7520000000001,1414.4,414.3,4.0,0.0,3
41479.0,3746.75,35,71,234,52.199999999999996,42211.12,4713.0,15,9.0,0.22307692307692306,0.11165304308438155,1804.2871794871796,6.685714285714286,1.4914285714285713,107.05,1206.0320000000002,134.65714285714284,4.0,2.0,0
74965.0,10928.41,8,8,27,13.0,6363.0,0.0,13,7.0,0.48148148148148145,0.0,2080.740740740741,3.375,1.625,1366.05125,795.375,0.0,4.0,0.0,4
88105.0,27929.96,35,55,172,35.3,36943.159999999996,5644.9,19,8.0,0.20523255813953487,0.1527995980852748,2148.317441860465,4.914285714285715,1.0085714285714285,797.9988571428571,1055.518857142857,161.28285714285713,4.0,1.0,0
0.0,16280.2,3,3,11,3.0,1474.02,0.0,11,3.0,0.2727272727272727,0.0,1328.7272727272727,3.6666666666666665,1.0,4437.67999999997,487.0,0.0,1.0,0.0,2
78250.0,9067.66,2,2,17,1.0,2483.0,0.0,17,1.0,0.058823529411764705,0.0,1460.764705882353,8.5,0.5,4437.67999999997,1241.5,0.0,1.0,0.0,2
64519.0,2742.84,35,39,134,22.7,35471.61,20562.5,17,6.0,0.16940298507462687,0.5796889399719944,2647.4485074626864,3.8285714285714287,0.6485714285714286,78.36685714285714,1013.4745714285715,587.5,4.0,0.0,0
0.0,6732.2,35,61,222,78.5,56579.042199999996,30390.4,21,9.0,0.3536036036036036,0.5225231328210874,2620.2689189189186,6.3428571428571425,2.242857142857143,192.34857142857143,1661.739142857143,868.297142857143,4.0,0.0,0
16181.0,13736.13,27,27,83,13.7,23675.1,7518.3,15,7.0,0.1650602409638554,0.31756148865263506,2853.0843373493976,3.074074074074074,0.5074074074074074,508.74555555555554,876.8555555555555,278.4555555555556,4.0,2.0,0
34062.0,7295.33,35,62,211,58.3,30988.0,28050.5,18,9.0,0.276303317535545,0.9052052407383503,1468.9383886255923,6.0285714285714285,1.6657142857142857,208.438,885.3714285714286,801.4428571428572,4.0,0.0,0
78796.0,4945.07,28,28,168,55.5,14204.34,2328.0,17,11.0,0.33035714285714285,0.16389357055660453,845.7761904761904,6.0,1.9821428571428572,176.60964285714286,507.29785714285714,83.14285714285714,4.0,0.0,3
48315.0,8404.4,35,64,243,43.6,56579.042199999996,0.0,14,6.0,0.1794238683127572,0.0,2362.6847736625514,6.942857142857143,1.2457142857142858,240.12571428571428,1640.124,0.0,4.0,0.0,0
31357.0,2498.35,35,53,135,30.8,25901.79,10491.7,18,9.0,0.22814814814814816,0.40505694780167706,1919.088148148148,3.857142857142857,0.88,71.38142857142857,740.0511428571428,299.7628571428572,4.0,0.0,0
0.0,6325.03,6,6,26,11.0,4508.0,4091.0,11,6.0,0.4230769230769231,0.9074977817213842,1734.0384615384614,4.333333333333333,1.8333333333333333,1054.1716666666666,751.3333333333334,681.8333333333334,2.0,1.0,4
46268.0,23675.03,35,69,197,38.7,32498.81,10842.0,18,7.0,0.19644670050761423,0.333612215339577,1650.0411167512689,5.628571428571429,1.1057142857142859,676.4294285714285,928.5374285714286,309.77142857142854,4.0,0.0,0
26806.0,7019.18,35,37,166,41.0,40212.25,10729.0,16,8.0,0.2469879518072289,0.2668092434519332,2422.774096385542,4.742857142857143,1.1714285714285715,200.548,1148.9214285714286,306.54285714285714,4.0,0.0,0
12430.0,5169.5,35,79,184,27.7,44420.81,7948.0,17,8.0,0.15054347826086956,0.17892514792053546,2414.620108695652,5.257142857142857,0.7914285714285714,147.7,1269.166,227.0857142857143,4.0,0.0,0
28204.0,2894.58,35,51,249,63.5,45263.9,6663.0,17,8.0,0.25502008032128515,0.14720340050238712,1818.120481927711,7.114285714285714,1.8142857142857143,82.70228571428571,1293.2542857142857,190.37142857142857,4.0,0.0,0
76638.0,2913.48,5,5,42,6.0,1967.0,1967.0,17,5.0,0.14285714285714285,1.4008748336384291,816.7650931677019,8.4,1.2,582.696,393.4,393.4,2.0,0.0,4
21500.0,4515.45,7,7,35,12.0,7383.0,0.0,9,5.0,0.34285714285714286,0.0,2109.6285714285714,5.0,1.7142857142857142,645.0642857142857,1054.7142857142858,0.0,2.0,1.0,2
0.0,4135.78,35,69,218,32.0,39818.05,14458.7,20,5.0,0.14678899082568808,0.3631192386367489,1826.8142201834862,6.228571428571429,0.9142857142857143,118.16514285714285,1137.6585714285716,413.1057142857143,4.0,1.0,0
63422.0,2637.94,35,35,250,44.0,53044.44,0.0,18,7.0,0.176,0.0,2122.2096,7.142857142857143,1.2571428571428571,75.36971428571428,1515.5554285714286,0.0,4.0,0.0,0
50071.0,2771.05,33,33,173,43.1,47573.26,9007.9,17,8.0,0.24913294797687863,0.18934796564288425,2750.350289017341,5.242424242424242,1.3060606060606061,83.97121212121213,1441.6139393939395,272.96666666666664,4.0,3.0,0
84539.0,9587.59,35,48,188,32.9,42881.86,9674.8,17,4.0,0.175,0.22561521351918967,2281.4659574468083,5.371428571428571,0.94,273.93114285714285,1225.196,276.42285714285714,4.0,0.0,0
44329.0,8929.61,35,75,153,30.2,39990.2,11852.2,16,5.0,0.19738562091503267,0.2963776125150662,2614.1830065359477,4.371428571428571,0.8628571428571429,255.1317142857143,1142.5771428571427,338.63428571428574,4.0,0.0,0
0.0,7329.89,26,26,87,18.6,14653.29,3709.0,17,5.0,0.21379310344827587,0.25311721804454834,1684.7919540229884,3.3461538461538463,0.7153846153846154,281.9188461538462,563.588076923077,142.65384615384616,3.0,0.0,4
57078.0,9060.2,35,47,197,42.7,40680.41,17355.2,16,6.0,0.21675126903553302,0.4266230355102124,2065.3406091370557,5.628571428571429,1.22,258.86285714285714,1162.2974285714288,495.86285714285714,4.0,0.0,0
25251.0,11790.5,35,68,189,41.3,32356.22,9948.0,15,9.0,0.2185185185185185,0.30745247745255777,1712.3238095238096,5.4,1.18,336.87142857142857,924.4634285714286,284.22857142857146,4.0,0.0,0
29504.0,9656.21,34,34,166,35.6,43867.53,31895.7,15,7.0,0.21445783132530122,0.7270913133244566,2643.0018072289154,4.882352941176471,1.0470588235294118,284.00617647058823,1290.2214705882352,938.1088235294118,4.0,0.0,0
38072.0,8704.28,35,36,151,37.7,42660.89,9977.0,14,9.0,0.24966887417218545,0.23386760098066403,2384.0913907284767,4.314285714285714,1.0771428571428572,248.6937142857143,1218.8825714285715,285.0571428571429,4.0,1.0,0
0.0,6466.3,34,34,179,52.8,45460.25,24379.0,19,8.0,0.2949720670391061,0.5362706980273976,2540.0698324022346,5.264705882352941,1.552941176470588,190.18529411764706,1337.0661764705883,717.0294117647059,4.0,0.0,0
0.0,3857.95,35,54,196,34.0,51924.87,21597.7,20,9.0,0.17346938775510204,0.4159413398627671,2649.5750000000003,5.6,0.9714285714285714,110.22714285714285,1483.5677142857144,617.0771428571429,4.0,0.0,0
51397.0,2345.26,35,35,208,37.7,46340.13,2205.0,17,7.0,0.18125000000000002,0.0475829480840904,2228.25625,5.942857142857143,1.0771428571428572,67.00742857142858,1324.0037142857143,63.0,4.0,0.0,0
51523.0,5007.67,35,51,163,31.4,47248.04,11111.4,17,5.0,0.19263803680981595,0.23517166003076528,2899.0024539877304,4.6571428571428575,0.8971428571428571,143.07628571428572,1349.944,317.4685714285714,4.0,0.0,0
71467.0,20446.6,34,34,172,39.7,36364.65,20717.7,13,7.0,0.2308139534883721,0.5697208690307758,2114.595930232558,5.0588235294117645,1.1676470588235295,601.3705882352941,1069.5485294117648,609.3441176470589,4.0,0.0,0
0.0,7573.35,35,50,192,48.6,43935.47,13345.0,18,8.0,0.253125,0.30374091821482735,2288.7536458333334,5.485714285714286,1.3885714285714286,216.3814285714286,1255.299142857143,381.2857142857143,4.0,2.0,0
72191.0,8189.97,35,75,214,54.8,26292.670000000002,6807.0,20,6.0,0.25607476635514015,0.2588934482500256,1228.8957943925234,6.114285714285714,1.5657142857142856,233.99914285714286,751.2191428571429,194.4857142857143,4.0,0.0,0
22103.0,6073.24,35,35,250,48.0,46483.75,24150.8,17,8.0,0.192,0.5195536074434615,1859.786,7.142857142857143,1.3714285714285714,173.52114285714285,1328.107142857143,690.0228571428571,4.0,1.0,0
20484.0,2389.31,34,34,161,42.4,49046.96,18063.3,12,5.0,0.26335403726708073,0.3682858224036719,3037.029813664596,4.735294117647059,1.2470588235294118,70.27382352941176,1442.5576470588235,531.2735294117647,4.0,0.0,0
84491.0,4383.15,35,35,177,70.0,47327.05,0.0,17,11.0,0.3954802259887006,0.0,2674.2118644067796,5.057142857142857,2.0,125.23285714285713,1352.2014285714286,0.0,4.0,1.0,0
34946.0,2578.27,35,63,163,53.4,36204.53,7510.0,18,10.0,0.3276073619631902,0.20743260580927306,2221.498773006135,4.6571428571428575,1.5257142857142856,73.66485714285714,1034.4151428571429,214.57142857142858,4.0,0.0,0
0.0,2230.5640000000003,10,10,96,11.0,23024.0,2885.0,18,6.0,0.11458333333333333,0.12530403057678943,2398.7916666666665,9.6,1.1,212.16500000000002,1887.0633333333317,288.5,4.0,0.0,3
64985.0,13023.93,26,26,176,24.4,25563.76,15925.7,21,6.0,0.13863636363636364,0.6229795616920203,1452.8670454545454,6.769230769230769,0.9384615384615385,500.92038461538465,983.2215384615384,612.5269230769231,4.0,0.0,0
24851.0,32069.88,9,9,48,4.0,10063.0,0.0,17,3.0,0.08333333333333333,0.0,2096.9791666666665,5.333333333333333,0.4444444444444444,3563.32,1118.111111111111,0.0,3.0,1.0,0
0.0,6846.15,35,74,161,45.3,42411.08,11683.1,12,5.0,0.2813664596273292,0.27547282455433814,2634.688198757764,4.6,1.2942857142857143,195.6042857142857,1211.7451428571428,333.80285714285714,4.0,1.0,0
0.0,2230.5640000000003,35,70,177,46.0,31225.12,4499.2,18,8.0,0.2598870056497175,0.14408911799218066,1764.543502824859,5.057142857142857,1.3142857142857143,65.32851764705883,892.1462857142857,128.54857142857142,4.0,0.0,0
0.0,2467.98,35,75,193,51.0,39895.32,4740.0,18,7.0,0.26424870466321243,0.11881092819909704,2067.4,5.514285714285714,1.457142857142857,70.51371428571429,1139.8662857142856,135.42857142857142,4.0,1.0,0
0.0,16060.07,35,72,235,69.4,41876.6,14459.6,20,8.0,0.29531914893617023,0.3452906874006008,1782.3872340425532,6.714285714285714,1.982857142857143,458.85914285714284,1196.4742857142858,413.13142857142856,4.0,0.0,0
22268.0,5326.5,35,35,162,60.2,37185.51,14225.8,17,8.0,0.37160493827160496,0.3825629929507488,2296.0067901234565,4.628571428571429,1.72,152.18571428571428,1062.443142857143,406.45142857142855,4.0,0.0,0
50516.0,2480.49,32,32,136,34.8,29071.99,15559.1,15,5.0,0.25588235294117645,0.53519212135117,1785.422794117647,4.25,1.0875,77.5153125,908.4996875,486.221875,4.0,0.0,0
59207.0,13770.98,33,33,197,45.4,42712.31,17623.9,16,7.0,0.23045685279187816,0.41261875089406314,2168.528426395939,5.96969696969697,1.3757575757575757,417.30242424242425,1294.3124242424242,534.0575757575758,4.0,0.0,0
92509.0,5768.83,28,28,135,36.7,31026.24,0.0,16,7.0,0.2718518518518519,0.0,2298.5511111111114,4.821428571428571,1.3107142857142857,206.02964285714285,1108.0800000000002,0.0,4.0,0.0,0
0.0,9472.97,35,53,168,45.6,40198.85,19623.2,18,8.0,0.27142857142857146,0.4881532680661263,2299.8898809523807,4.8,1.302857142857143,270.6562857142857,1148.5385714285715,560.6628571428572,4.0,4.0,0
0.0,6383.61,29,29,149,36.7,33028.67,0.0,17,10.0,0.24630872483221478,0.0,2217.018120805369,5.137931034482759,1.2655172413793105,220.12448275862067,1138.9196551724137,0.0,4.0,0.0,0
41098.0,11533.48,35,54,181,44.3,44350.76,0.0,14,9.0,0.2447513812154696,0.0,2450.710497237569,5.171428571428572,1.2657142857142856,329.52799999999996,1267.1645714285714,0.0,4.0,0.0,0
47725.0,15119.56,35,79,246,59.4,56579.042199999996,16032.5,21,7.0,0.24146341463414633,0.26014926961865437,2505.6495934959353,7.0285714285714285,1.697142857142857,431.98742857142855,1760.8022857142857,458.07142857142856,4.0,0.0,0
18024.0,4657.16,35,59,219,70.7,41401.6,16750.4,20,7.0,0.3228310502283105,0.40458339774308244,1831.4657534246576,6.257142857142857,2.02,133.0617142857143,1182.902857142857,478.58285714285716,4.0,2.0,0
0.0,4953.36,35,58,274,78.6,40300.75,9203.6,21,10.0,0.28686131386861313,0.22837292109948326,1471.1587591240875,7.828571428571428,2.2457142857142856,141.52457142857142,1151.45,262.96000000000004,4.0,0.0,0
84091.0,8408.31,2,2,8,0.0,3098.0,0.0,6,0.0,0.0,0.0,4097.240285714285,5.0,0.0,4437.67999999997,1887.0633333333317,0.0,1.0,0.0,2
23504.0,2514.43,35,72,213,32.2,51786.1,6228.2,15,7.0,0.1511737089201878,0.12026779386746636,2431.6197183098593,6.085714285714285,0.92,71.84085714285713,1479.6028571428571,177.94857142857143,4.0,2.0,0
88178.0,14194.15,34,34,190,53.3,36719.77,0.0,13,8.0,0.2805263157894737,0.0,1830.7468421052633,5.588235294117647,1.5676470588235294,417.47499999999997,1079.9932352941175,0.0,4.0,0.0,0
0.0,5994.42,31,31,189,49.5,25915.66,14962.5,20,9.0,0.2619047619047619,0.5773536155359347,1371.4793650793652,6.096774193548387,1.596774193548387,193.3683870967742,835.9890322580645,482.66129032258067,4.0,0.0,0
68956.0,13432.0,35,59,153,50.1,35330.840000000004,17022.1,16,7.0,0.32745098039215687,0.481791545290177,2309.8065359477127,4.371428571428571,1.4314285714285715,383.77142857142854,1009.4525714285716,486.3457142857142,4.0,1.0,0
63918.0,12687.15,35,35,181,68.8,48503.23,12501.1,15,9.0,0.38011049723756907,0.25773747439088074,2666.3331491712706,5.171428571428572,1.9657142857142855,362.49,1385.8065714285715,357.1742857142857,4.0,0.0,0
0.0,3974.14,35,60,225,53.1,36822.07,6125.6,15,7.0,0.23600000000000002,0.166356752893034,1636.8875555555555,6.428571428571429,1.5171428571428571,113.54685714285714,1052.059142857143,175.01714285714286,4.0,0.0,0
13908.0,8558.04,10,10,59,3.0,14604.0,3824.0,18,1.0,0.05084745762711865,0.26184606956998085,2475.8813559322034,5.9,0.3,855.8040000000001,1460.4,382.4,4.0,0.0,3
27972.0,2230.5640000000003,35,55,162,19.5,43205.65,3822.0,14,4.0,0.12037037037037036,0.08846065271555918,2667.453703703704,4.628571428571429,0.5571428571428572,65.32851764705883,1234.4471428571428,109.2,4.0,0.0,0
31157.0,23554.39,35,64,195,25.2,36922.46,4710.1,14,6.0,0.12923076923076923,0.12756733977096868,1814.7589743589745,5.571428571428571,0.72,672.9825714285714,1054.9274285714284,134.57428571428574,4.0,0.0,0
90167.0,5200.08,35,41,167,25.4,41319.69,9972.8,20,6.0,0.15209580838323353,0.2413570866577169,2474.705988023952,4.771428571428571,0.7257142857142856,148.5737142857143,1180.5625714285716,284.9371428571428,4.0,0.0,0
0.0,2496.77,33,33,196,42.2,36019.06,3303.0,14,8.0,0.21530612244897962,0.09170144917718565,1838.145918367347,5.9393939393939394,1.2787878787878788,75.65969696969697,1091.4866666666667,100.0909090909091,4.0,0.0,0
63143.0,5686.92,35,40,198,79.7,41190.229999999996,33461.1,16,8.0,0.40252525252525256,0.8123552599730568,2080.5469696969694,5.6571428571428575,2.277142857142857,162.48342857142856,1176.8637142857142,956.0314285714285,4.0,2.0,0
0.0,4185.76,35,41,195,68.5,31544.16,7111.7,18,7.0,0.35128205128205126,0.22545219146745388,1618.208205128205,5.571428571428571,1.957142857142857,119.59314285714287,901.2617142857143,203.19142857142856,4.0,0.0,0
0.0,3059.18,6,6,15,2.0,1612.0,1612.0,11,2.0,0.13333333333333333,1.4008748336384291,1075.4666666666667,2.5,0.3333333333333333,509.8633333333333,268.6666666666667,268.6666666666667,2.0,0.0,2
21586.0,4037.55,35,41,253,51.5,50899.33,16873.9,18,11.0,0.20355731225296442,0.33151516925664837,2012.1316205533597,7.228571428571429,1.4714285714285715,115.35857142857144,1454.2665714285715,482.11142857142863,4.0,0.0,0
14973.0,12168.74,11,11,76,17.0,18162.0,4127.0,17,5.0,0.2236842105263158,0.22723268362515142,2390.5526315789475,6.909090909090909,1.5454545454545454,1106.249090909091,1651.090909090909,375.1818181818182,4.0,0.0,3
0.0,4470.18,35,50,271,58.6,46258.32,34861.50999999997,16,8.0,0.21623616236162363,0.8394900636253111,1639.310701107011,7.742857142857143,1.6742857142857144,127.71942857142858,1321.6662857142858,1109.5257142857142,4.0,0.0,0
0.0,7755.21,35,47,136,30.5,29541.64,18205.8,14,5.0,0.22426470588235295,0.6162758736481793,1813.9492647058823,3.8857142857142857,0.8714285714285714,221.57742857142858,844.0468571428571,520.1657142857142,4.0,0.0,0
54507.0,5470.06,35,66,140,48.2,37482.92,27460.7,11,6.0,0.3442857142857143,0.732619016874886,2500.172857142857,4.0,1.3771428571428572,156.2874285714286,1070.9405714285713,784.5914285714285,4.0,1.0,0
97834.37999999999,2735.54,35,55,170,31.9,42962.13,21485.7,20,7.0,0.18764705882352942,0.5001078857123704,2315.4370588235292,4.857142857142857,0.9114285714285714,78.15828571428571,1227.4894285714286,613.8771428571429,4.0,0.0,0
53944.0,8583.85,7,7,38,3.0,7035.0,0.0,18,3.0,0.07894736842105263,0.0,1851.7105263157894,5.428571428571429,0.42857142857142855,1226.2642857142857,1005.0,0.0,3.0,0.0,3
0.0,5800.77,31,31,185,38.9,31074.260000000002,12542.4,17,8.0,0.21027027027027026,0.40362666721588863,1445.1345945945948,5.967741935483871,1.2548387096774194,187.1216129032258,1002.3954838709678,404.59354838709675,4.0,0.0,0
97834.37999999999,5687.9,35,45,182,22.1,40000.73,0.0,19,5.0,0.12142857142857144,0.0,2198.226923076923,5.2,0.6314285714285715,162.51142857142855,1142.8780000000002,0.0,4.0,2.0,0
0.0,2991.7,35,57,225,53.6,30472.62,12251.2,19,9.0,0.23822222222222222,0.40203960145205764,1354.7031111111112,6.428571428571429,1.5314285714285714,85.47714285714285,870.6462857142857,350.0342857142857,4.0,1.0,0
